component,point_name,point_dir,target_value,anchor_role,analyzer_prefix,analyzer_device_id,component_qc_grade,accepted_composite_member,physical_decision,supersede_reason,calibration_fit_allowed,diagnostic_model_allowed,reason
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,15.8427,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
co2,p001_T40_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p001_T40_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p002_T40_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p002_T40_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p003_T40_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p004_T30_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p005_T30_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,100.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p006_T30_200ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,200.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p007_T30_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,300.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p008_T30_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p009_T30_500ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,500.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p010_T30_600ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,600.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p011_T30_700ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit,700.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p012_T30_800ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p012_T30_800ppm_fit,800.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p013_T30_900ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p013_T30_900ppm_fit,900.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p014_T30_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p014_T30_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p015_T20_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p015_T20_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p016_T20_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p016_T20_100ppm_fit,100.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p018_T20_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p018_T20_300ppm_fit,300.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p019_T20_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p019_T20_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p020_T20_500ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p020_T20_500ppm_fit,500.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p021_T20_600ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p021_T20_600ppm_fit,600.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p022_T20_700ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p022_T20_700ppm_fit,700.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p023_T20_800ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p023_T20_800ppm_fit,800.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p024_T20_900ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p024_T20_900ppm_fit,900.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p025_T20_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p025_T20_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p026_T10_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p026_T10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p027_T10_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p027_T10_100ppm_fit,100.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p028_T10_200ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p028_T10_200ppm_fit,200.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p029_T10_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p029_T10_300ppm_fit,300.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p030_T10_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p030_T10_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p031_T10_500ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p031_T10_500ppm_fit,500.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p032_T10_600ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p032_T10_600ppm_fit,600.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p033_T10_700ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p033_T10_700ppm_fit,700.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p034_T10_800ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p034_T10_800ppm_fit,800.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p035_T10_900ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p035_T10_900ppm_fit,900.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p036_T10_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p036_T10_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p037_T0_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p037_T0_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p038_T0_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p038_T0_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p039_T0_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p039_T0_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p001_Tm10_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p001_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p002_Tm10_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p002_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p003_Tm10_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p003_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p004_Tm20_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p004_Tm20_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p005_Tm20_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p005_Tm20_400ppm_fit,400.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
co2,p006_Tm20_1000ppm_fit_retry1,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p006_Tm20_1000ppm_fit_retry1,1000.0,co2_standard_nonzero_point,ga01,001,A_calibration_eligible,False,diagnostic_only_not_selected_by_accepted_composite,not_selected_by_accepted_composite_manifest,False,True,within_production_contract
h2o,p001_T0_HG0C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,3.0233,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T10_HG10C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,3.647,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p003_T10_HG10C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,6.0857,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid;usable_ratio_count_below_minimum:6<9
h2o,p004_T10_HG10C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,8.5191,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T20_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T20_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T30_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T30_HG20C_90RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p012_T40_HG30C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p013_T40_HG30C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_reverify_001_COM35_20260628\h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,6.9571,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
