point_dir,route_kind,artifact_role,artifact_path,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,integrity_status
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit\formal_open_flow_route_timing.json,570,570,baaeade245e06e61de81b70244af53860a7e0e71912ae50657717bcd87d82dfb,baaeade245e06e61de81b70244af53860a7e0e71912ae50657717bcd87d82dfb,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,6429bfdbc99ca7c77686d08161ed3ec639926d8c97178f880c62bc71d8012ba9,6429bfdbc99ca7c77686d08161ed3ec639926d8c97178f880c62bc71d8012ba9,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit\frame_quality_summary.csv,505,505,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p005_T30_400ppm_fit\samples_machine_readable.csv,137283,137283,b19800aeb1df256425a9312d65c46414ba91f240a2593fca8980667548f62d82,b19800aeb1df256425a9312d65c46414ba91f240a2593fca8980667548f62d82,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit\formal_open_flow_route_timing.json,570,570,89a5709cb418228262bdaa5669869b75800fef41a35393c73bd31d6889069fbc,89a5709cb418228262bdaa5669869b75800fef41a35393c73bd31d6889069fbc,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,7e859706c09e45992a9a749f15a4a3a6de75cebf62de1b2d7df181d31fad7f8d,7e859706c09e45992a9a749f15a4a3a6de75cebf62de1b2d7df181d31fad7f8d,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit\frame_quality_summary.csv,505,505,b07a4fe81d6aa029072227f101b9eeb3fdf8d829afab37193cc014644f404594,b07a4fe81d6aa029072227f101b9eeb3fdf8d829afab37193cc014644f404594,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p006_T30_500ppm_fit\samples_machine_readable.csv,137154,137154,abc1d3b6e4742f3ab5baccf376612cbc303fbd9be213bd856932c763eab5938a,abc1d3b6e4742f3ab5baccf376612cbc303fbd9be213bd856932c763eab5938a,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit\formal_open_flow_route_timing.json,570,570,8613f180b1bb21f8d7178d77a054212927eb35391856ac7cd51310fbab94886f,8613f180b1bb21f8d7178d77a054212927eb35391856ac7cd51310fbab94886f,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,f9bdb6e82f0ca82661897bf7274d80cc41f10cad3d15732962e479bacc929a94,f9bdb6e82f0ca82661897bf7274d80cc41f10cad3d15732962e479bacc929a94,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit\frame_quality_summary.csv,505,505,e79796c07040bef361920d98ccda0c08b636f5468d74a6a23116af164634565f,e79796c07040bef361920d98ccda0c08b636f5468d74a6a23116af164634565f,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p007_T30_600ppm_fit\samples_machine_readable.csv,137250,137250,9a1ba6e18a3fcc2dd9f1dfa089b3a7af566fefc71411ed2c3f59eb01cff576a0,9a1ba6e18a3fcc2dd9f1dfa089b3a7af566fefc71411ed2c3f59eb01cff576a0,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit\formal_open_flow_route_timing.json,570,570,444f04b76b955bb37d96c6bd6dc043407431e657b891b4abb3f2251eda60fb03,444f04b76b955bb37d96c6bd6dc043407431e657b891b4abb3f2251eda60fb03,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,f0c11b8e56d920f031af7a22f5c2ebf09723205a69f6b1d1c48249452cd96fae,f0c11b8e56d920f031af7a22f5c2ebf09723205a69f6b1d1c48249452cd96fae,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit\frame_quality_summary.csv,505,505,2584ddefb33c7482f71d58664d977e8a8ef48ea9c8cfc2cac7d548cbcffbb271,2584ddefb33c7482f71d58664d977e8a8ef48ea9c8cfc2cac7d548cbcffbb271,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p008_T30_700ppm_fit\samples_machine_readable.csv,137210,137210,9fe41b865908aebc817cafb0c5d6e59dd6d856603855b2f1da30d8342e3decd2,9fe41b865908aebc817cafb0c5d6e59dd6d856603855b2f1da30d8342e3decd2,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit\formal_open_flow_route_timing.json,570,570,013234d4360a032115bd6addf22c001d7219da082ae9bc399d73bfd12d27aa5c,013234d4360a032115bd6addf22c001d7219da082ae9bc399d73bfd12d27aa5c,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,043cca336bb72388b80d39bef44e2c786a04fe26e9a41a192d0ce26e2a5a90f2,043cca336bb72388b80d39bef44e2c786a04fe26e9a41a192d0ce26e2a5a90f2,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit\frame_quality_summary.csv,505,505,42f55f27102714b9b535b8b89efd1533e89b5c9ff3dc35c401ecefe09a4d1ed1,42f55f27102714b9b535b8b89efd1533e89b5c9ff3dc35c401ecefe09a4d1ed1,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p009_T30_800ppm_fit\samples_machine_readable.csv,137292,137292,66340e5e7270f4d446ed5787d75c8855ee6112126cb7f97d3526ee1e987c7dd7,66340e5e7270f4d446ed5787d75c8855ee6112126cb7f97d3526ee1e987c7dd7,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit\formal_open_flow_route_timing.json,570,570,eaa3ea34a043fa5c1ee5cea0fb4a2535e477dead82a8098122bdf5a1e4eb597e,eaa3ea34a043fa5c1ee5cea0fb4a2535e477dead82a8098122bdf5a1e4eb597e,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,a28b2c7a761c76b18535330828610218a2e5e5b0acec7dcf452a9369b52f3eaa,a28b2c7a761c76b18535330828610218a2e5e5b0acec7dcf452a9369b52f3eaa,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit\frame_quality_summary.csv,505,505,7287d371348fdafa49402827ada9045eb133404c966421dc2186030dc8934256,7287d371348fdafa49402827ada9045eb133404c966421dc2186030dc8934256,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p010_T30_900ppm_fit\samples_machine_readable.csv,137392,137392,6e45e6087df086086d4e53350c7dc6860e7178d693c9cfcacb4b45bf5ce60448,6e45e6087df086086d4e53350c7dc6860e7178d693c9cfcacb4b45bf5ce60448,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit\formal_open_flow_route_timing.json,572,572,40ffd6ee149fc0dcab9aafe1a0c4ecbcd613b292d03c50b99509d1637e6a4463,40ffd6ee149fc0dcab9aafe1a0c4ecbcd613b292d03c50b99509d1637e6a4463,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,fd5a29f57372689cb3b47918afbb8461887019884dda68b8d3c498b24336ee10,fd5a29f57372689cb3b47918afbb8461887019884dda68b8d3c498b24336ee10,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit\frame_quality_summary.csv,511,511,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p011_T30_1000ppm_fit\samples_machine_readable.csv,137363,137363,0aef2770a59bcf5d01004786e1f7b8d6ee05f11807da2747800b75e15fc34d9e,0aef2770a59bcf5d01004786e1f7b8d6ee05f11807da2747800b75e15fc34d9e,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit\formal_open_flow_route_timing.json,566,566,ef296541a2d56b32a4f2fe081ce097e687c6775bbcfb73bb997ba30df73adfa2,ef296541a2d56b32a4f2fe081ce097e687c6775bbcfb73bb997ba30df73adfa2,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit\formal_open_flow_sidecar_metadata.json,1200,1200,55ddbc8f16ee785ae7afec7694c26a7f5974feb8a02120c7930a657aaf2c75cb,55ddbc8f16ee785ae7afec7694c26a7f5974feb8a02120c7930a657aaf2c75cb,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit\frame_quality_summary.csv,493,493,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p012_T20_0ppm_fit\samples_machine_readable.csv,137095,137095,7c6c850dc53e4eb47ad713599ac9719f3d2945d59ee0cb6502ad4068d87d5cf9,7c6c850dc53e4eb47ad713599ac9719f3d2945d59ee0cb6502ad4068d87d5cf9,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit\formal_open_flow_route_timing.json,570,570,06c2271b5c28e34a8fdc251a3754bf1a463be020b30aa2f3adbeb2b8c35a872e,06c2271b5c28e34a8fdc251a3754bf1a463be020b30aa2f3adbeb2b8c35a872e,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,6b78452e01950a17332a0e5b6d655d1cf73eac123b7377325abdeaa34e0da017,6b78452e01950a17332a0e5b6d655d1cf73eac123b7377325abdeaa34e0da017,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit\frame_quality_summary.csv,505,505,97c60d1e03b6e7c5898c01ed9933ef5cfb4e33570f747f9b453e83fe2bf52f88,97c60d1e03b6e7c5898c01ed9933ef5cfb4e33570f747f9b453e83fe2bf52f88,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p013_T20_100ppm_fit\samples_machine_readable.csv,137393,137393,66c5f165c0f2394eed6ef2247cc7576353ed3e790a3c116748b03e0ecc15e7f0,66c5f165c0f2394eed6ef2247cc7576353ed3e790a3c116748b03e0ecc15e7f0,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit\formal_open_flow_route_timing.json,570,570,510292d276d273671c8d2e9da9f510122b0f75efee51eef0fe92aa4366d99852,510292d276d273671c8d2e9da9f510122b0f75efee51eef0fe92aa4366d99852,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,19fa1ce178a22ecd7ec8a24e3fb063206cfdf846388e620aea1e359e08db4367,19fa1ce178a22ecd7ec8a24e3fb063206cfdf846388e620aea1e359e08db4367,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit\frame_quality_summary.csv,505,505,d2c496162812dc8b95d4fa26282a0cab3ef9a3746bc7c9ce58521dc8973ba78a,d2c496162812dc8b95d4fa26282a0cab3ef9a3746bc7c9ce58521dc8973ba78a,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit\runtime_config_snapshot.json,36955,36955,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,f273af1878d43ebc461a6e90b726e6dc18e04d53c5eabaa2320200a66ce7fdbe,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p014_T20_200ppm_fit\samples_machine_readable.csv,137181,137181,ce03fd2ffeb58d1faecc087b1f0dcaaea0f040aeabd8ddb5e93d3469e935b29a,ce03fd2ffeb58d1faecc087b1f0dcaaea0f040aeabd8ddb5e93d3469e935b29a,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p016_T20_400ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p016_T20_400ppm_fit\formal_open_flow_route_timing.json,570,570,9185d25c44fa2b06b704a374d0b81a9903defca06b0704ef5e13b9751b27f465,9185d25c44fa2b06b704a374d0b81a9903defca06b0704ef5e13b9751b27f465,match
D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p016_T20_400ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g4_T30_to_Tm20_finalparams\p016_T20_400ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,56d35db48892a94a51d3024762e7bcb35ab37a66f6da1336f1be1b475278c8d1,56d35db48892a94a51d3024762e7bcb35ab37a66f6da1336f1be1b475278c8d1,match
